received_at	device_id	f_port	f_cnt	decoded_payload	rssi	data_rate_index	consumed_airtime
2025-03-14T05:00:33.877547731Z	eui-70b3d57ed005a0a8	103	1	{'CH4': 1338, 'co2': 462, 'rh': 78.5, 'temp': 4.5, 'unix': 1741932021}	-73		0.066816s
2025-03-14T11:00:29.637374889Z	eui-70b3d57ed005a0a8	103	2	{'CH4': 1557, 'co2': 558, 'rh': 79.5, 'temp': 10.8, 'unix': 1741953622}	-78		0.061696s
2025-03-14T17:00:25.499486971Z	eui-70b3d57ed005a0a8	103	3	{'CH4': 1514, 'co2': 452, 'rh': 79.9, 'temp': 7.8, 'unix': 1741975215}	-74		0.061696s
2025-03-14T23:00:31.448882497Z	eui-70b3d57ed005a0a8	103		{'CH4': 1220, 'co2': 522, 'rh': 85.4, 'temp': 2, 'unix': 1741996823}	-73		0.205824s
2025-03-15T05:00:27.189636106Z	eui-70b3d57ed005a0a8	103	1	{'CH4': 1142, 'co2': 558, 'rh': 75.8, 'temp': 2.6, 'unix': 1742018416}	-68		0.071936s
2025-03-15T11:00:22.985353335Z	eui-70b3d57ed005a0a8	103	2	{'CH4': 1621, 'co2': 554, 'rh': 76.5, 'temp': 13.6, 'unix': 1742040011}	-73		0.061696s
2025-03-15T17:00:18.895086029Z	eui-70b3d57ed005a0a8	103	3	{'CH4': 1590, 'co2': 454, 'rh': 80.4, 'temp': 9.1, 'unix': 1742061606}	-77		0.061696s
2025-03-15T23:00:35.864404746Z	eui-70b3d57ed005a0a8	103		{'CH4': 1397, 'co2': 511, 'rh': 89.6, 'temp': 4.6, 'unix': 1742083227}	-78		0.205824s
2025-03-16T11:00:27.470629613Z	eui-70b3d57ed005a0a8	103	2	{'CH4': 1773, 'co2': 547, 'rh': 78.3, 'temp': 15.8, 'unix': 1742126419}	-77		0.061696s
2025-03-16T17:00:23.458972032Z	eui-70b3d57ed005a0a8	103	3	{'CH4': 1576, 'co2': 454, 'rh': 80.4, 'temp': 9.1, 'unix': 1742148015}	-75		0.066816s
2025-03-16T23:00:20.807348904Z	eui-70b3d57ed005a0a8	103		{'CH4': 1282, 'co2': 506, 'rh': 88.3, 'temp': 3, 'unix': 1742169612}	-76		0.205824s
2025-03-17T05:00:16.716107530Z	eui-70b3d57ed005a0a8	103	1	{'CH4': 1228, 'co2': 502, 'rh': 77, 'temp': 3.6, 'unix': 1742191208}	-72		0.123392s
2025-03-17T09:33:27.640781674Z	eui-70b3d57ed005a0a8	103		{'CH4': 1699, 'co2': 455, 'rh': 84, 'temp': 12.4, 'unix': 1742207599}	-77		0.205824s
2025-03-17T15:33:23.531743696Z	eui-70b3d57ed005a0a8	103	1	{'CH4': 1566, 'co2': 534, 'rh': 79.9, 'temp': 10.5, 'unix': 1742229190}	-68		0.123392s
2025-03-17T21:33:19.404063157Z	eui-70b3d57ed005a0a8	103	2	{'CH4': 1383, 'co2': 438, 'rh': 80.6, 'temp': 5.6, 'unix': 1742250787}	-69		0.066816s
2025-03-17T23:00:09.320415628Z	eui-70b3d57ed005a0a8	103		{'CH4': 1344, 'co2': 495, 'rh': 88.9, 'temp': 4.1, 'unix': 1742256000}	-69		0.205824s
2025-03-18T05:00:05.069107870Z	eui-70b3d57ed005a0a8	103	1	{'CH4': 1415, 'co2': 466, 'rh': 80.8, 'temp': 7.2, 'unix': 1742277593}	-68		0.123392s
2025-03-18T11:00:00.844039146Z	eui-70b3d57ed005a0a8	103	2	{'CH4': 1558, 'co2': 542, 'rh': 80.7, 'temp': 11.2, 'unix': 1742299192}	-68		0.066816s
